centro_codigo,centro_nombre,centro_tipo_descripcion,centro_titularidad,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,municipio_wikidata,url_colegio,direccion_coor_x,direccion_coor_y
28000029,SAN BLAS,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,Víctor Hurtado,s/n,28864,002,Ajalvir,https://wikidata.org/entity/Q855674,http://www.educa.madrid.org/cp.sanblas.ajalvir,-3.486137868,40.53989856
28000042,EL ALAMO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Río Alagón,1,28607,004,El Álamo,https://wikidata.org/entity/Q1984836,http://www.educa.madrid.org/cp.elalamo.elalamo,-3.98783533,40.22954597
28000054,ANTONIO DE NEBRIJA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,San Ignacio de Loyola,13,28806,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.antoniodenebrija.alcala,-3.373046873,40.49091386
28000066,CARDENAL CISNEROS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,San Juan,2,28801,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.cardenalcisnero.alcala,-3.369785207,40.48142884
28000078,CERVANTES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Giner de los Ríos,5,28800,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.cervantes.alcala,-3.359308739,40.48373215
28000081,DAOIZ Y VELARDE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Infantado,2,28807,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.daoizyvelarde.alcala,-3.367837392,40.48771434
28000111,REYES CATOLICOS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,San Vidal,4,28803,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.reyescatolicos.alcala,-3.375792054,40.47534639
28000157,SAGRADO CORAZON DE JESUS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Escritorios,6,28801,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.colegiofilipensealcaladehenares.es,-3.366987178,40.48109541
28000224,SAN FELIPE NERI,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE,San Felipe Neri,4,28801,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,www.colegiosanfelipe.es,-3.369043353,40.48169247
28000303,ESCUELAS PIAS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,Lope de Figueroa,27,28804,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.escolapiosalcala.es,-3.353750851,40.48360516
28000315,EMPERADOR FERNANDO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Ronda Fiscal,44,28803,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.emperadorfernan.alcala,-3.373141056,40.47169731
28000327,SANTA MARIA DE LA PROVIDENCIA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Huertas,4,28807,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.smprovidencia-alcala.es,-3.3655285,40.48841536
28000339,JUNCAL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Núñez de Guzmán,31,28802,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.juncal.alcala,-3.379418069,40.47610031
28000364,COMPLUTENSE,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Valladolid,1,28804,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/ies.complutense.alcala,-3.347950795,40.4845597
28000376,NTRA. SRA. DEL VAL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Ávila,s/n,28804,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.val.alcala,-3.343676675,40.48630222
28000388,DOCTORA DE ALCALA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Pedro Sarmiento de Gamboa,11,28805,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.doctora.alcala,-3.35964121,40.49075815
28000406,SAN GABRIEL,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CTRA,Daganzo,"k 2,5",28800,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cc.sangabriel.alcala,-3.3878341,40.49942373
28000421,SAN IGNACIO DE LOYOLA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Concepción Arenal,3,28806,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.sanignacioalcala.es,-3.365347452,40.49637088
28000431,MINERVA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Batalla de Lepanto,1,28804,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cc.minerva.alcala,-3.356888777,40.48573065
28000467,ALONSO DE AVELLANEDA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Vitoria,3,28804,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/ies.alonsodeavellan.alcala,-3.341658053,40.49076767
28000479,CALASANZ,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Santiago,29,28801,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.calasanzalcala.com,-3.366457791,40.48354755
28000492,LOPE DE VEGA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Luis de Medina,12,28805,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.colegiolopedevega.com,-3.357018645,40.49019872
28000522,ANTONIO MACHADO,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Alalpardo,s/n,28806,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/ies.machado.alcala,-3.36975868,40.49164514
28000558,INFANTA CATALINA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,San Vidal,6,28803,005,Alcalá de Henares,https://wikidata.org/entity/Q46940,http://www.educa.madrid.org/cp.infantacatalina.alcala,-3.375626141,40.47521179
28000595,FEDERICO GARCIA LORCA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Marqués de la Valdavia,91,28100,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.educa.madrid.org/cp.garcialorca.alcobendas,-3.649154171,40.54591738
28000601,ANTONIO MACHADO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Miraflores,59,28100,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.educa.madrid.org/cp.machado.alcobendas,-3.639075903,40.54666725
28000625,SAN PEDRO APOSTOL,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,PLAZA,de Felipe Álvarez Gadea,1,28100,006,Alcobendas,https://wikidata.org/entity/Q487679,Sin web,-3.632398623,40.54113651
28000649,SAN ANTONIO,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA,PRIVADO CONCERTADO,CALLE,de Barcelona,13,28100,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.educa.madrid.org/cc.sanantonio.alcobendas,-3.628914445,40.54233569
28000662,JUAN XXIII,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,TRVA,Juan M. Sánchez. Pedagogo,3,28100,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.juanxxiiialcobendas.com,-3.636714909,40.54177946
28000698,LICEO EUROPEO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,del Camino Sur,10-12,28109,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.liceo-europeo.es,-3.64324269,40.51187883
28000753,FRANCISCO GINER DE LOS RIOS,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA,de la Transición Española,11,28108,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.educa.madrid.org/ies.ginerdelosrios.alcobendas,-3.62073307,40.5336233
28000765,DAOIZ Y VELARDE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Valdelaparra,92,28108,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.educa.madrid.org/cp.daoizyvelarde.alcobendas,-3.661612329,40.54581968
28000777,BIENAVENTURADA VIRGEN MARIA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,de Begonia,275,28109,006,Alcobendas,https://wikidata.org/entity/Q487679,http://www.irlandesaselsoto.net/,-3.640736825,40.52391063
28000820,COLEGIO SUIZO DE MADRID (SUIZO),CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,CTRA,BURGOS,k. 14,28100,006,Alcobendas,https://wikidata.org/entity/Q487679,Sin web,-3.654165445,40.51961922
28000856,CARMEN CONDE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,del Oeste,2,28922,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.educa.madrid.org/cp.carmenconde.alcorcon,-3.832747476,40.34160597
28000901,NTRA. SRA. DE RIHONDO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,de Pablo Iglesias,2,28922,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.rihondo.es,-3.836281364,40.34460753
28000947,SANTISIMA TRINIDAD,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Ribadavia,2,28925,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.alcorcon.colegiostrinitarios.com,-3.812667547,40.35487507
28000960,NTRA. SRA. DE LOS REMEDIOS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de los Guindales,17,28921,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.educa.madrid.org/cc.nsdelosremedios.alcorcon,-3.833626924,40.34514021
28001010,AMOR DE DIOS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PLAZA,Santiago de Compostela,1,28924,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.educa.madrid.org/cc.amordedios.alcorcon,-3.815638127,40.35121448
28001022,LA INMACULADA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Señorita Elena,s/n,28924,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.lainmaculada.net,-3.811718518,40.35036817
28001034,VIRGEN DEL REMEDIO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,de Lisboa,2,28924,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.alcorcon.trinitarias.net,-3.822555981,40.351679
28001046,CENTRO EDUCATIVO VILLA DE ALCORCON,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Madrid,12,28921,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.villadealcorcon.com,-3.827567842,40.34938197
28001137,DANIEL MARTIN,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,del Alcalde José Aranda,45,28923,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.educa.madrid.org/portal/web/danielmartin,-3.819326702,40.34658475
28001149,PARROCO D. VICTORIANO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Olímpica Conchita Puig,2,28923,007,Alcorcón,https://wikidata.org/entity/Q10372,http://www.educa.madrid.org/cp.donvictoriano.alcorcon,-3.819571982,40.34447488
28001231,SAN PABLO-CEU,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,AVDA,de Montepríncipe,s/n,28668,022,Boadilla del Monte,https://wikidata.org/entity/Q1641013,www.colegioceumonteprincipe.es,-3.838345022,40.39998933
28001241,NTRA. SRA. DE FATIMA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Navayuncosa,22,28620,008,Aldea del Fresno,https://wikidata.org/entity/Q607467,http://www.educa.madrid.org/cp.fatima.aldeadelfresno,-4.199826753,40.32425442
28001277,OBISPO MOSCOSO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Retamar,18,28110,009,Algete,https://wikidata.org/entity/Q472604,http://www.educa.madrid.org/cp.obispomoscoso.algete,-3.496958865,40.59957225
28001289,SANTA QUITERIA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Santa Quiteria,45,28439,010,Alpedrete,https://wikidata.org/entity/Q947926,http://www.educa.madrid.org/cp.santaquiteria.alpedrete,-4.019694331,40.65511957
28001371,SAN JOSE DE CALASANZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de la Plaza de Toros,32,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.educa.madrid.org/cp.sanjosedecalasanz.aranjuez,-3.597710254,40.02757613
28001435,VIRGEN DEL PUERTO,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE,de Carretas,16,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,Sin web,-3.603450012,40.02591563
28001514,SAGRADA FAMILIA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,del Príncipe,15,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.aranjuez.fesd.es,-3.603014212,40.03631505
28001538,SAN PASCUAL,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE,del Rey,77-79,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.colegiosanpascual.es,-3.600420916,40.02930098
28001551,VICENTE ALEIXANDRE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Príncipe,38,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.educa.madrid.org/cp.vicentealeixandre.aranjuez,-3.599477841,40.03536937
28001563,APOSTOL SANTIAGO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de las Moreras,217,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.educa.madrid.org/cc.apostolsantiago.aranjuez,-3.589737442,40.03534728
28001587,ARCO IRIS ABASTOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Abastos,157,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,Sin web,-3.594437344,40.03126891
28001605,LOYOLA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Valeras,24,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.salesianosloyola.es,-3.609445412,40.02799252
28001617,SAN ISIDRO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de los Cuarteles,51,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.educa.madrid.org/cp.sanisidro.aranjuez,-3.592035518,40.03272275
28001629,DOMENICO SCARLATTI,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,de Valeras,22,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.educa.madrid.org/ies.domenicoscarlat.aranjuez,-3.60930741,40.02960597
28001642,PRINCIPE DE ASTURIAS,COLEGIO DE EDUCACIÓN ESPECIAL,PÚBLICO,CALLE,Zorzales,11,28300,013,Aranjuez,https://wikidata.org/entity/Q486792,http://www.educa.madrid.org/cpee.principedeasturias.aranjuez,-3.610831511,40.02966102
28001678,JORGE MANRIQUE,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,del Mar Adriático,2,28760,903,Tres Cantos,https://wikidata.org/entity/Q910410,http://www.educa.madrid.org/ies.jorgemanrique.trescantos,-3.70434907,40.59181827
28001681,NTRA. SRA. DE LA MILAGROSA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Leonor de Cortinas,2,28500,014,Arganda del Rey,https://wikidata.org/entity/Q497692,http://www.educa.madrid.org/cp.milagrosa.arganda,-3.445644847,40.3003206
28001769,EL CARRASCAL,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA,del Instituto,s/n,28500,014,Arganda del Rey,https://wikidata.org/entity/Q497692,http://www.educa.madrid.org/ies.elcarrascal.arganda,-3.441437787,40.29030938
28001770,SAN JUAN BAUTISTA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Isaac Peral,20,28500,014,Arganda del Rey,https://wikidata.org/entity/Q497692,http://www.educa.madrid.org/cp.sanjuanbautista.arganda,-3.438526236,40.29672606
28001794,EL TORREON,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Serranillos,6,28939,015,Arroyomolinos,https://wikidata.org/entity/Q1778172,http://www.educa.madrid.org/cp.eltorreon.arroyomolinos,-3.918764153,40.26759327
28001812,JUAN RAMON JIMENEZ,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,PASEO,de San Sebastián,23,28490,018,Becerril de la Sierra,https://wikidata.org/entity/Q655675,http://www.educa.madrid.org/cp.juanramonjimenez.becerril,-3.991165978,40.71359011
28001824,BELMONTE DE TAJO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Tomás Díaz Vázquez,8,28390,019,Belmonte de Tajo,https://wikidata.org/entity/Q1752454,http://www.educa.madrid.org/cp.belmontedetajo.belmonte,-3.335875279,40.13428703
28001848,PRINCIPE DON FELIPE,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,de Juan Carlos I,40,28660,022,Boadilla del Monte,https://wikidata.org/entity/Q1641013,http://www.educa.madrid.org/cp.principedonfelipe.boadilla,-3.878741968,40.40735603
28001851,VIRGEN DE EUROPA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,del Valle de Santa Ana,1,28669,022,Boadilla del Monte,https://wikidata.org/entity/Q1641013,http://www.cve.edu.es,-3.890531025,40.43088735
28001861,TRINITY COLLEGE BOADILLA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,Playa de Formentor,s/n,28660,022,Boadilla del Monte,https://wikidata.org/entity/Q1641013,http://www.trinitycollege.es/liceoserrano/,-3.892749558,40.44352781
28001873,SAN SEBASTIAN,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CTRA,Mazanares El Real,10,28413,023,El Boalo,https://wikidata.org/entity/Q1772163,http://www.educa.madrid.org/cp.sansebastian.elboalo,-3.901965852,40.71411439
28001940,BATALLA DE BRUNETE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Escorial,32,28690,026,Brunete,https://wikidata.org/entity/Q1647090,http://www.educa.madrid.org/cp.batalladebrunet.brunete,-4.001203496,40.40586493
28001952,PEÑALTA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Peñalta,s/n,28730,027,Buitrago del Lozoya,https://wikidata.org/entity/Q1648730,http://www.educa.madrid.org/cp.penalta.buitrago,-3.637038564,40.99144704
28001976,GSD INTERNATIONAL SCHOOL BUITRAGO,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO CONCERTADO,AVDA,de Madrid,18,28730,027,Buitrago del Lozoya,https://wikidata.org/entity/Q1648730,www.gsdeducacion.com,-3.638519676,40.98846615
28001991,MONTELINDO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CTRA,de Valdemanco,9,28720,028,Bustarviejo,https://wikidata.org/entity/Q55487,http://www.educa.madrid.org/cp.montelindo.bustarviejo,-3.702644992,40.86067128
28002014,PICO DE LA MIEL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de los Colegios,28,28751,030,La Cabrera,https://wikidata.org/entity/Q509056,http://www.educa.madrid.org/cp.picodelamiel.lacabrera,-3.608731984,40.87244757
28002026,EUGENIO MURO,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CTRA,Rozas de Puerto Real,20,28640,031,Cadalso de los Vidrios,https://wikidata.org/entity/Q1648736,http://www.educa.madrid.org/cp.eugeniomuro.cadalso,-4.450454752,40.30167162
28002038,FEDERICO GARCIA LORCA,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,de la Huerta,s/n,28816,032,Camarma de Esteruelas,https://wikidata.org/entity/Q1648727,http://www.educa.madrid.org/cp.garcialorca.camarma,-3.374738832,40.54685404
28002041,MIGUEL DELIBES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO,Pozuelo,31,28510,033,Campo Real,https://wikidata.org/entity/Q1999732,http://www.educa.madrid.org/cp.delibes.camporeal,-3.372089565,40.34086099
28002099,TOME Y ORGAZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,Fernández Turbica,s/n,28977,036,Casarrubuelos,https://wikidata.org/entity/Q1772185,http://www.educa.madrid.org/cp.tomeyorgaz.casarrubuelos,-3.826124764,40.16999126
28002105,SUAREZ SOMONTE,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,de la Ronda del Sur,54,28650,037,Cenicientos,https://wikidata.org/entity/Q685764,http://www.educa.madrid.org/cp.suarezsomonte.cenicientos,-4.469849435,40.26165263
28002129,VIA ROMANA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,Blanca Fernández Ochoa,5,28470,038,Cercedilla,https://wikidata.org/entity/Q1646215,http://www.educa.madrid.org/cp.viaromana.cercedilla,-4.048656512,40.74076506
28002142,REGINA ASSUMPTA,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE,de San Andrés,11,28470,038,Cercedilla,https://wikidata.org/entity/Q1646215,http://www.educa.madrid.org/cc.reginaassumpta.cercedilla,-4.058296952,40.73849702
28002166,VENTURA RODRIGUEZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,FERNANDEZ VITORIO,12,28350,040,Ciempozuelos,https://wikidata.org/entity/Q1751930,http://www.educa.madrid.org/cp.venturarodriguez.ciempozuelos,-3.627606854,40.15651613
28002181,JUAN CARLOS I,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,de San Francisco,s/n,28350,040,Ciempozuelos,https://wikidata.org/entity/Q1751930,http://www.educa.madrid.org/ies.juancarlosprimero.ciempozuelos,-3.620253814,40.1536457
28002191,VIRGEN DEL CONSUELO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de los Jardines,10,28350,040,Ciempozuelos,https://wikidata.org/entity/Q1751930,http://www.educa.madrid.org/cp.consuelo.ciempozuelos,-3.620596812,40.15649986
28002208,SAN JUAN DE DIOS,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,AVDA,de San Juan de Dios,1,28350,040,Ciempozuelos,https://wikidata.org/entity/Q1751930,http://www.ciclosformativossjd.es,-3.61054706,40.15926514
28002211,VILLA DE COBEÑA,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,de la Fuente,17,28863,041,Cobeña,https://wikidata.org/entity/Q659582,http://www.educa.madrid.org/cp.villadecobena.cobena,-3.506116596,40.56951505
28002245,APIS AURELIA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Madrid,28,28380,043,Colmenar de Oreja,https://wikidata.org/entity/Q686674,http://www.educa.madrid.org/cp.apisaurelia.colmenardeoreja,-3.391982258,40.11364096
28002269,SEIS DE DICIEMBRE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Madrid,s/n,28270,044,Colmenarejo,https://wikidata.org/entity/Q1646220,http://www.educa.madrid.org/cp.seisdediciembre.colmenarejo,-4.014981067,40.55710208
28002270,SOLEDAD SAINZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Amargura,20,28770,045,Colmenar Viejo,https://wikidata.org/entity/Q55480,http://www.educa.madrid.org/cp.soledadsainz.colmenarviejo,-3.763852748,40.65943778
28002282,VIRGEN DE LOS REMEDIOS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de la Libertad,3,28770,045,Colmenar Viejo,https://wikidata.org/entity/Q55480,http://www.educa.madrid.org/cp.remedios.colmenarviejo,-3.767372962,40.66209901
28002312,MARQUES DE SANTILLANA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,de la Isla del Rey,5,28770,045,Colmenar Viejo,https://wikidata.org/entity/Q55480,http://www.educa.madrid.org/ies.marquesdesantil.colmenarviejo,-3.770876624,40.66946276
28002351,INTERNACIONAL PINOSIERRA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,del Gavilán,2,28760,903,Tres Cantos,https://wikidata.org/entity/Q910410,www.casvitrescantos.es,-3.710068346,40.58954007
28002361,VIRGEN DE LA PAZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Goya,5,28450,046,Collado Mediano,https://wikidata.org/entity/Q1751903,http://www.educa.madrid.org/cp.delapaz.colladomediano,-4.031897271,40.69474776
